vehicle_id,split,image_stem,obj_idx,class_name,L1,L2,L3,xmin,ymin,xmax,ymax,occluded,truncated
train_1068_004,train,1068,4,scooter_Honda_Activa,scooter,Honda,Activa,1211,617,1279,726,0,0
train_1069_000,train,1069,0,scooter_Suzuki_Access,scooter,Suzuki,Access,1168,665,1411,1016,0,0
train_1069_001,train,1069,1,car_Skoda_Octavia,car,Skoda,Octavia,579,559,989,919,0,0
train_107_000,train,107,0,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,795,648,877,775,0,0
train_107_001,train,107,1,car_Toyota_Etios,car,Toyota,Etios,91,577,189,640,0,0
train_107_002,train,107,2,truck_Mahindra,truck,Mahindra,Mahindra,167,559,287,631,0,0
train_107_003,train,107,3,car_Toyota_Etios,car,Toyota,Etios,608,591,725,666,0,0
train_1070_000,train,1070,0,car_Toyota_EtiosLiva,car,Toyota,EtiosLiva,1030,595,1711,1078,0,0
train_1070_001,train,1070,1,bus,bus,bus,bus,960,469,1120,592,0,0
train_1070_002,train,1070,2,car_Hyundai_I10,car,Hyundai,I10,897,572,1106,769,0,0
train_1071_000,train,1071,0,motorcycle_Hero_Passion,motorcycle,Hero,Passion,75,390,193,531,0,0
train_1071_001,train,1071,1,truck_Mahindra,truck,Mahindra,Mahindra,940,317,1280,648,0,0
train_1071_002,train,1071,2,car_Honda_Amaze,car,Honda,Amaze,552,353,671,443,0,0
train_1071_003,train,1071,3,car_TataMotors_Indica,car,TataMotors,Indica,358,370,690,677,0,0
train_1073_000,train,1073,0,scooter_Honda_Activa,scooter,Honda,Activa,1014,660,1070,744,0,0
train_1073_001,train,1073,1,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,923,611,990,673,0,0
train_1073_002,train,1073,2,scooter_Honda_Activa,scooter,Honda,Activa,671,669,730,743,0,0
train_1073_003,train,1073,3,car_MarutiSuzuki_WagonR,car,MarutiSuzuki,WagonR,1339,620,1558,779,0,0
train_1073_004,train,1073,4,scooter_Honda_Activa,scooter,Honda,Activa,1440,679,1541,786,0,0
train_1073_005,train,1073,5,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,105,719,299,911,0,0
train_1073_006,train,1073,6,motorcycle_Yamaha_FZ25,motorcycle,Yamaha,FZ25,1642,694,1807,865,0,0
train_1073_007,train,1073,7,car_TataMotors_Indica,car,TataMotors,Indica,739,631,914,763,0,0
train_1073_008,train,1073,8,scooter_TVS_Wego,scooter,TVS,Wego,426,686,566,879,0,0
train_1073_009,train,1073,9,car_MarutiSuzuki_WagonR,car,MarutiSuzuki,WagonR,1030,609,1120,707,0,0
train_1074_000,train,1074,0,motorcycle_Yamaha_FZ-V3,motorcycle,Yamaha,FZ-V3,893,615,999,790,0,0
train_1074_001,train,1074,1,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,1202,608,1287,713,0,0
train_1075_000,train,1075,0,scooter_Others,scooter,Others,Others,99,685,246,841,0,0
train_1075_001,train,1075,1,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,909,688,1601,1080,0,0
train_1075_002,train,1075,2,car_Hyundai_Creta,car,Hyundai,Creta,1741,640,1920,810,0,0
train_1076_000,train,1076,0,scooter_Bajaj_Chetak,scooter,Bajaj,Chetak,678,657,792,829,0,0
train_1076_001,train,1076,1,truck_Mahindra,truck,Mahindra,Mahindra,1260,436,1717,916,0,0
train_1076_002,train,1076,2,motorcycle_Honda_Shine,motorcycle,Honda,Shine,1142,700,1357,1031,0,0
train_1076_003,train,1076,3,motorcycle_Honda_Unicorn,motorcycle,Honda,Unicorn,825,655,934,838,0,0
train_1076_004,train,1076,4,scooter_Honda_Activa,scooter,Honda,Activa,1709,641,1831,828,0,0
train_1076_005,train,1076,5,autorickshaw_Others,autorickshaw,Others,Others,974,544,1219,879,0,0
train_1077_000,train,1077,0,car_Hyundai_I20,car,Hyundai,I20,1085,451,1565,820,0,0
train_1077_001,train,1077,1,car_Hyundai_Xcent,car,Hyundai,Xcent,1,526,699,1080,0,0
train_1077_002,train,1077,2,motorcycle_Others,motorcycle,Others,Others,1010,354,1026,356,0,0
train_1077_003,train,1077,3,truck_Tata,truck,Tata,Tata,1041,366,1228,613,0,0
train_1077_004,train,1077,4,bus,bus,bus,bus,1429,337,1713,583,0,0
train_1077_005,train,1077,5,bus,bus,bus,bus,1214,354,1481,497,0,0
train_1077_006,train,1077,6,car_Others,car,Others,Others,986,450,1004,460,0,0
train_1077_007,train,1077,7,bus,bus,bus,bus,635,250,962,625,0,0
train_1079_000,train,1079,0,autorickshaw_Others,autorickshaw,Others,Others,780,524,1177,1035,0,0
train_1079_001,train,1079,1,scooter_Honda_Activa,scooter,Honda,Activa,607,689,790,954,0,0
train_1079_002,train,1079,2,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1164,515,1325,680,0,0
train_1079_003,train,1079,3,autorickshaw_Others,autorickshaw,Others,Others,1514,512,1709,699,0,0
train_1079_004,train,1079,4,autorickshaw_Others,autorickshaw,Others,Others,524,551,678,759,0,0
train_108_000,train,108,0,motorcycle_Honda_Unicorn,motorcycle,Honda,Unicorn,1086,730,1444,1080,0,0
train_108_001,train,108,1,scooter_Honda_Activa,scooter,Honda,Activa,772,660,867,774,0,0
train_108_002,train,108,2,motorcycle_Hero_PassionPro,motorcycle,Hero,PassionPro,660,652,745,750,0,0
train_108_003,train,108,3,car_TataMotors_Indica,car,TataMotors,Indica,980,599,1204,808,0,0
train_108_004,train,108,4,autorickshaw_Others,autorickshaw,Others,Others,1,555,424,1080,0,0
train_1080_000,train,1080,0,scooter_Honda_Activa,scooter,Honda,Activa,140,390,279,473,0,0
train_1080_001,train,1080,1,car_Others,car,Others,Others,1,412,393,720,0,0
train_1080_002,train,1080,2,car_Mahindra_Scorpio,car,Mahindra,Scorpio,723,316,868,440,0,0
train_1080_003,train,1080,3,car_Toyota_Etios,car,Toyota,Etios,824,371,1280,712,0,0
train_1080_004,train,1080,4,car_MarutiSuzuki_Omni,car,MarutiSuzuki,Omni,281,339,476,486,0,0
train_1080_005,train,1080,5,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,507,359,770,594,0,0
train_1081_000,train,1081,0,motorcycle_TVS_XL100,motorcycle,TVS,XL100,859,707,1012,935,0,0
train_1081_001,train,1081,1,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,134,668,725,1064,0,0
train_1081_002,train,1081,2,scooter_Hero_Maestro,scooter,Hero,Maestro,1312,729,1519,1044,0,0
train_1082_000,train,1082,0,motorcycle_Honda_Unicorn,motorcycle,Honda,Unicorn,617,662,786,944,0,0
train_1082_001,train,1082,1,bus,bus,bus,bus,750,394,1080,769,0,0
train_1082_002,train,1082,2,mini-bus_Others,mini-bus,Others,Others,1600,452,1919,763,0,0
train_1083_000,train,1083,0,bus,bus,bus,bus,1255,321,1920,775,0,0
train_1083_001,train,1083,1,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,556,552,778,664,0,0
train_1083_002,train,1083,2,autorickshaw_Others,autorickshaw,Others,Others,914,540,1155,814,0,0
train_1083_003,train,1083,3,car_Hyundai_Xcent,car,Hyundai,Xcent,860,556,1171,696,0,0
train_1084_000,train,1084,0,scooter_Honda_Activa,scooter,Honda,Activa,1725,802,1919,1080,0,0
train_1085_000,train,1085,0,car_Honda_Jazz,car,Honda,Jazz,776,454,1015,689,0,0
train_1085_001,train,1085,1,scooter_Yamaha_Fascino125,scooter,Yamaha,Fascino125,1138,499,1221,615,0,0
train_1085_002,train,1085,2,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,1301,617,1593,1055,0,0
train_1086_000,train,1086,0,autorickshaw_Piaggio,autorickshaw,Piaggio,Piaggio,1193,551,1398,685,0,0
train_1086_001,train,1086,1,scooter_Hero_Maestro,scooter,Hero,Maestro,344,666,534,948,0,0
train_1086_002,train,1086,2,motorcycle_RoyalEnfield_Classic350,motorcycle,RoyalEnfield,Classic350,1542,721,1920,1080,0,0
train_1086_003,train,1086,3,scooter_Hero_Maestro,scooter,Hero,Maestro,133,674,277,818,0,0
train_1086_004,train,1086,4,scooter_Honda_Activa,scooter,Honda,Activa,536,649,728,885,0,0
train_1086_005,train,1086,5,autorickshaw_Others,autorickshaw,Others,Others,1696,559,1918,767,0,0
train_1086_006,train,1086,6,scooter_Bajaj_Chetak,scooter,Bajaj,Chetak,1401,627,1561,731,0,0
train_1086_007,train,1086,7,autorickshaw_Others,autorickshaw,Others,Others,1648,556,1800,702,0,0
train_1086_008,train,1086,8,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,884,631,961,751,0,0
train_1087_000,train,1087,0,car_TataMotors_Indica,car,TataMotors,Indica,705,628,894,769,0,0
train_1088_000,train,1088,0,car_Hyundai_I10,car,Hyundai,I10,1143,484,1423,705,0,0
train_1088_001,train,1088,1,car_Toyota_Innova,car,Toyota,Innova,518,452,769,559,0,0
train_1088_002,train,1088,2,car_MarutiSuzuki_VitaraBrezza,car,MarutiSuzuki,VitaraBrezza,911,441,964,488,0,0
train_1088_003,train,1088,3,scooter_TVS_Pep,scooter,TVS,Pep,508,494,557,576,0,0
train_1088_004,train,1088,4,motorcycle_Hero_PassionPlus,motorcycle,Hero,PassionPlus,1074,484,1121,562,0,0
train_1088_005,train,1088,5,scooter_TVS_Wego,scooter,TVS,Wego,1044,481,1079,544,0,0
train_1088_006,train,1088,6,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,986,452,1050,505,0,0
train_1089_000,train,1089,0,car_MarutiSuzuki_Omni,car,MarutiSuzuki,Omni,837,455,1040,684,0,0
train_109_000,train,109,0,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1018,583,1199,801,0,0
train_109_001,train,109,1,motorcycle_Honda_Shine,motorcycle,Honda,Shine,434,622,543,753,0,0
train_109_002,train,109,2,motorcycle_Bajaj_Pulsar220F,motorcycle,Bajaj,Pulsar220F,879,702,1001,893,0,0
train_109_003,train,109,3,motorcycle_Honda_Shine,motorcycle,Honda,Shine,376,627,473,758,0,0
train_109_004,train,109,4,scooter_Honda_Activa,scooter,Honda,Activa,313,635,427,769,0,0
train_109_005,train,109,5,autorickshaw_Others,autorickshaw,Others,Others,1470,586,1715,884,0,0
train_109_006,train,109,6,autorickshaw_Others,autorickshaw,Others,Others,559,586,782,763,0,0
train_109_007,train,109,7,motorcycle_Others,motorcycle,Others,Others,8,659,98,758,0,0
train_109_008,train,109,8,autorickshaw_Others,autorickshaw,Others,Others,1193,585,1419,877,0,0
train_1090_000,train,1090,0,autorickshaw_TVS,autorickshaw,TVS,TVS,106,326,391,606,0,0
train_1090_001,train,1090,1,car_Hyundai_Santro,car,Hyundai,Santro,807,358,963,458,0,0
train_1090_002,train,1090,2,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,687,340,798,465,0,0
train_1090_003,train,1090,3,truck_Mahindra,truck,Mahindra,Mahindra,923,247,1280,578,0,0
train_1090_004,train,1090,4,car_Covered,car,Covered,Covered,389,338,554,466,0,0
train_1091_000,train,1091,0,truck_Others,truck,Others,Others,838,316,1016,599,0,0
train_1091_001,train,1091,1,scooter_Honda_Activa,scooter,Honda,Activa,605,556,841,941,0,0
train_1091_002,train,1091,2,autorickshaw_Others,autorickshaw,Others,Others,294,423,590,642,0,0
train_1092_000,train,1092,0,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1385,583,1656,871,0,0
train_1092_001,train,1092,1,scooter_Honda_Aviator,scooter,Honda,Aviator,302,673,729,988,0,0
train_1094_000,train,1094,0,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,1555,832,1920,1080,0,0
train_1094_001,train,1094,1,bus,bus,bus,bus,1,16,740,1080,0,0
train_1094_002,train,1094,2,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,927,547,1437,1080,0,0
train_1095_000,train,1095,0,scooter_Honda_Activa,scooter,Honda,Activa,385,621,566,765,0,0
train_1095_001,train,1095,1,autorickshaw_Others,autorickshaw,Others,Others,1225,556,1774,937,0,0
train_1095_002,train,1095,2,autorickshaw_Others,autorickshaw,Others,Others,749,555,959,766,0,0
train_1095_003,train,1095,3,car_TataMotors_Indica,car,TataMotors,Indica,1072,588,1320,724,0,0
train_1095_004,train,1095,4,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,123,647,389,807,0,0
train_1096_000,train,1096,0,car_Honda_City,car,Honda,City,1163,546,1918,1077,0,0
train_1096_001,train,1096,1,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,972,515,1262,762,0,0
train_1096_002,train,1096,2,car_Toyota_Etios,car,Toyota,Etios,736,488,860,594,0,0
train_1099_000,train,1099,0,car_Mahindra_Verito,car,Mahindra,Verito,686,507,1390,1080,0,0
train_1099_001,train,1099,1,bus,bus,bus,bus,0,176,286,545,0,0
train_1099_002,train,1099,2,car_Hyundai_I10,car,Hyundai,I10,294,489,605,775,0,0
train_1099_003,train,1099,3,car_Others,car,Others,Others,1,447,533,1080,0,0
train_11_000,train,11,0,autorickshaw_Piaggio,autorickshaw,Piaggio,Piaggio,610,555,1048,992,0,0
train_11_001,train,11,1,car_Mahindra_Xylo,car,Mahindra,Xylo,1542,542,1919,845,0,0
train_11_002,train,11,2,autorickshaw_Others,autorickshaw,Others,Others,1009,544,1159,780,0,0
train_11_003,train,11,3,autorickshaw_Others,autorickshaw,Others,Others,451,548,689,734,0,0
train_11_004,train,11,4,autorickshaw_Others,autorickshaw,Others,Others,1,532,648,1080,0,0
train_110_000,train,110,0,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1322,568,1484,704,0,0
train_110_001,train,110,1,motorcycle_Others,motorcycle,Others,Others,254,606,456,733,0,0
train_110_002,train,110,2,autorickshaw_Others,autorickshaw,Others,Others,769,555,1046,893,0,0
train_1100_000,train,1100,0,car_MarutiSuzuki_Alto800,car,MarutiSuzuki,Alto800,848,479,951,580,0,0
train_1100_001,train,1100,1,truck_Others,truck,Others,Others,1095,1,1919,918,0,0
train_1102_000,train,1102,0,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,1101,369,1278,555,0,0
train_1102_001,train,1102,1,car_Toyota_Innova,car,Toyota,Innova,699,337,771,392,0,0
train_1102_002,train,1102,2,car_Toyota_Innova,car,Toyota,Innova,1043,350,1169,410,0,0
train_1102_003,train,1102,3,car_TataMotors_Indica,car,TataMotors,Indica,786,367,1139,623,0,0
train_1102_004,train,1102,4,bus,bus,bus,bus,608,314,655,371,0,0
train_1106_000,train,1106,0,car_TataMotors_Indica,car,TataMotors,Indica,1038,615,1085,660,0,0
train_1106_001,train,1106,1,car_Ford_Figo,car,Ford,Figo,926,631,1083,763,0,0
train_1106_002,train,1106,2,motorcycle_Bajaj_Avenger,motorcycle,Bajaj,Avenger,1061,672,1189,907,0,0
train_1107_000,train,1107,0,truck_Mahindra,truck,Mahindra,Mahindra,1285,403,1920,1080,0,0
train_1107_001,train,1107,1,motorcycle_Hero_Passion,motorcycle,Hero,Passion,494,609,698,763,0,0
train_1108_000,train,1108,0,scooter_Yamaha_Fascino125,scooter,Yamaha,Fascino125,864,643,1028,849,0,0
train_1108_001,train,1108,1,motorcycle_Hero_Glamour,motorcycle,Hero,Glamour,1389,624,1488,725,0,0
train_1108_002,train,1108,2,scooter_Honda_Dio,scooter,Honda,Dio,1167,634,1295,770,0,0
train_1109_000,train,1109,0,truck_Tata,truck,Tata,Tata,637,176,1046,614,0,0
train_1109_001,train,1109,1,autorickshaw_Others,autorickshaw,Others,Others,1,350,111,697,0,0
train_1109_002,train,1109,2,motorcycle_Honda_Shine,motorcycle,Honda,Shine,487,389,556,484,0,0
train_1109_003,train,1109,3,bus,bus,bus,bus,145,158,451,477,0,0
train_1109_004,train,1109,4,car_Toyota_Etios,car,Toyota,Etios,1031,351,1280,566,0,0
train_1109_005,train,1109,5,car_TataMotors_Nano,car,TataMotors,Nano,571,338,665,441,0,0
train_111_000,train,111,0,truck_Eicher,truck,Eicher,Eicher,1280,362,1920,807,0,0
train_111_001,train,111,1,car_TataMotors_Indica,car,TataMotors,Indica,960,567,1113,700,0,0
train_111_002,train,111,2,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,1510,738,1920,1080,0,0
train_1110_000,train,1110,0,truck_Others,truck,Others,Others,1587,577,1920,1080,0,0
train_1110_001,train,1110,1,car_Hyundai_Accent,car,Hyundai,Accent,779,638,1453,961,0,0
train_1110_002,train,1110,2,car_MarutiSuzuki_Ritz,car,MarutiSuzuki,Ritz,1148,647,1445,815,0,0
train_1110_003,train,1110,3,scooter_Honda_Activa,scooter,Honda,Activa,1521,713,1665,824,0,0
train_1110_004,train,1110,4,car_Toyota_Innova,car,Toyota,Innova,1,554,904,1080,0,0
train_1110_005,train,1110,5,mini-bus_Others,mini-bus,Others,Others,1050,550,1504,775,0,0
train_1111_000,train,1111,0,car_Toyota_Etios,car,Toyota,Etios,830,575,1050,774,0,0
train_1111_001,train,1111,1,car_Renault_Duster,car,Renault,Duster,1177,559,1325,659,0,0
train_1111_002,train,1111,2,bus,bus,bus,bus,1405,412,1920,706,0,0
train_1113_000,train,1113,0,bus,bus,bus,bus,1,221,277,487,0,0
train_1114_000,train,1114,0,car_Toyota_Etios,car,Toyota,Etios,424,629,723,830,0,0
train_1114_001,train,1114,1,car_Ford_Figo,car,Ford,Figo,901,631,1050,771,0,0
train_1114_002,train,1114,2,car_Toyota_Etios,car,Toyota,Etios,815,621,907,705,0,0
train_1114_003,train,1114,3,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,1696,673,1788,829,0,0
train_1114_004,train,1114,4,motorcycle_RoyalEnfield_Classic350,motorcycle,RoyalEnfield,Classic350,1273,730,1561,1076,0,0
train_1116_000,train,1116,0,motorcycle_HeroHonda_CBZ,motorcycle,HeroHonda,CBZ,912,641,1031,761,0,0
train_1116_001,train,1116,1,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,1220,703,1523,943,0,0
train_1117_000,train,1117,0,car_Others,car,Others,Others,178,341,319,430,0,0
train_1117_001,train,1117,1,truck_AshokLeyland,truck,AshokLeyland,AshokLeyland,840,0,1280,639,0,0
train_1117_002,train,1117,2,truck_Eicher,truck,Eicher,Eicher,705,295,830,399,0,0
train_1118_000,train,1118,0,car_Toyota_Etios,car,Toyota,Etios,654,542,1278,1075,0,0
train_1118_001,train,1118,1,car_Others,car,Others,Others,338,573,593,686,0,0
train_1118_002,train,1118,2,car_MarutiSuzuki_WagonR,car,MarutiSuzuki,WagonR,1673,963,1920,1080,0,0
train_1118_003,train,1118,3,autorickshaw_Others,autorickshaw,Others,Others,730,558,882,677,0,0
train_1118_004,train,1118,4,bus,bus,bus,bus,890,290,1322,743,0,0
train_1118_005,train,1118,5,autorickshaw_Others,autorickshaw,Others,Others,1211,545,1591,957,0,0
train_1119_000,train,1119,0,truck_Eicher,truck,Eicher,Eicher,950,511,1161,733,0,0
train_1119_001,train,1119,1,car_TataMotors_Indica,car,TataMotors,Indica,795,638,991,804,0,0
train_1119_002,train,1119,2,motorcycle_RoyalEnfield_Bullet350,motorcycle,RoyalEnfield,Bullet350,453,734,733,1075,0,0
train_1119_003,train,1119,3,bus,bus,bus,bus,1427,497,1918,763,0,0
train_1119_004,train,1119,4,truck_BharatBenz,truck,BharatBenz,BharatBenz,430,429,831,788,0,0
train_1119_005,train,1119,5,truck_AshokLeyland,truck,AshokLeyland,AshokLeyland,2,383,367,985,0,0
train_1119_006,train,1119,6,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,1536,657,1918,913,0,0
train_1119_007,train,1119,7,car_Chevrolet_Spark,car,Chevrolet,Spark,1045,650,1355,937,0,0
train_1119_008,train,1119,8,car_MarutiSuzuki_Ignis,car,MarutiSuzuki,Ignis,1334,644,1545,790,0,0
train_112_000,train,112,0,motorcycle_Yamaha_FZS-FI,motorcycle,Yamaha,FZS-FI,998,609,1079,745,0,0
train_1120_000,train,1120,0,car_Toyota_Qualis,car,Toyota,Qualis,541,444,670,552,0,0
train_1120_001,train,1120,1,truck_Others,truck,Others,Others,701,148,1172,795,0,0
train_1120_002,train,1120,2,motorcycle_RoyalEnfield_Bullet350,motorcycle,RoyalEnfield,Bullet350,292,539,492,829,0,0
train_1121_000,train,1121,0,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,1198,574,1623,832,0,0
train_1121_001,train,1121,1,car_Toyota_Innova,car,Toyota,Innova,1144,558,1361,698,0,0
train_1121_002,train,1121,2,bus,bus,bus,bus,1614,180,1919,833,0,0
train_1121_003,train,1121,3,car_TataMotors_Zest,car,TataMotors,Zest,1493,724,1920,1079,0,0
train_1121_004,train,1121,4,car_Toyota_Innova,car,Toyota,Innova,149,573,1209,1080,0,0
train_1121_005,train,1121,5,car_Toyota_Innova,car,Toyota,Innova,1,567,454,1080,0,0
train_1122_000,train,1122,0,motorcycle_Honda_Shine,motorcycle,Honda,Shine,958,661,1114,859,0,0
train_1122_001,train,1122,1,scooter_Honda_Activa,scooter,Honda,Activa,1173,602,1208,656,0,0
train_1122_002,train,1122,2,scooter_Honda_Activa,scooter,Honda,Activa,188,646,440,828,0,0
train_1122_003,train,1122,3,autorickshaw_Others,autorickshaw,Others,Others,867,547,1062,727,0,0
train_1122_004,train,1122,4,scooter_Honda_Activa,scooter,Honda,Activa,1475,628,1621,863,0,0
train_1122_005,train,1122,5,scooter_Honda_Activa,scooter,Honda,Activa,477,605,583,801,0,0
train_1122_006,train,1122,6,motorcycle_HeroHonda_CBZ,motorcycle,HeroHonda,CBZ,1408,601,1516,731,0,0
train_1122_007,train,1122,7,motorcycle_Hero_PassionPlus,motorcycle,Hero,PassionPlus,1265,615,1339,727,0,0
train_1124_000,train,1124,0,car_TataMotors_Indica,car,TataMotors,Indica,462,633,729,836,0,0
train_1125_000,train,1125,0,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,731,613,827,777,0,0
train_1125_001,train,1125,1,bus,bus,bus,bus,886,76,1689,943,0,0
train_1127_000,train,1127,0,car_Toyota_Innova,car,Toyota,Innova,201,556,335,632,0,0
train_1127_001,train,1127,1,car_MarutiSuzuki_Alto800,car,MarutiSuzuki,Alto800,1,605,289,865,0,0
train_1128_000,train,1128,0,car_MarutiSuzuki_Omni,car,MarutiSuzuki,Omni,1675,521,1919,743,0,0
train_1129_000,train,1129,0,autorickshaw_Others,autorickshaw,Others,Others,485,549,882,1018,0,0
train_1129_001,train,1129,1,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1070,553,1250,765,0,0
train_1129_002,train,1129,2,car_MarutiSuzuki_Omni,car,MarutiSuzuki,Omni,1700,554,1915,660,0,0
train_1129_003,train,1129,3,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,1704,684,1919,940,0,0
train_113_000,train,113,0,car_MarutiSuzuki_Ertiga,car,MarutiSuzuki,Ertiga,2,453,435,904,0,0
train_113_001,train,113,1,car_Mahindra_Reva,car,Mahindra,Reva,1045,472,1315,709,0,0
train_113_002,train,113,2,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,902,467,1031,568,0,0
train_1131_000,train,1131,0,car_MarutiSuzuki_Omni,car,MarutiSuzuki,Omni,219,339,449,504,0,0
train_1131_001,train,1131,1,car_Toyota_Etios,car,Toyota,Etios,823,374,1278,706,0,0
train_1131_002,train,1131,2,car_Others,car,Others,Others,1,411,402,720,0,0
train_1131_003,train,1131,3,car_Mahindra_Scorpio,car,Mahindra,Scorpio,738,312,907,459,0,0
train_1131_004,train,1131,4,car_Others,car,Others,Others,495,364,794,614,0,0
train_1132_000,train,1132,0,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,527,677,680,856,0,0
train_1132_001,train,1132,1,car_Others,car,Others,Others,1573,578,1773,701,0,0
train_1132_002,train,1132,2,scooter_Honda_Activa,scooter,Honda,Activa,185,623,315,762,0,0
